Feature,Instance,LocX,LocY
1,74,5726.98,8027.49
1,75,8994.37,5824.58
1,76,7145.33,2805.45
1,77,178.98,669.12
1,78,7194.3,251.47
1,79,7195.52,429.97
1,80,1023.81,8387.01
1,81,544.34,4549.15
1,82,6182.25,3285.25
1,83,6698.59,9470.17
1,84,385.56,4543.81
1,85,5040.43,5295.57
1,86,4975.18,2504.93
1,87,3272.13,610.72
1,88,4313.37,3052.79
1,89,8457.93,9058.37
1,90,8202.02,4295.44
1,91,8156.18,1364.33
1,92,2820.87,2345.71
1,93,3909.74,7154.64
1,94,5194.32,3844.09
1,95,1118.15,4806.61
1,96,3063.05,8424.45
1,97,1409.37,5269.05
1,98,5683.36,8838.61
1,99,6241.85,4982.18
1,100,1175.22,3658.18
1,101,4771.88,8099.12
1,102,3993.98,1287.76
1,103,2108.48,4412.3
1,104,9797.27,7756.96
1,105,2265.17,2498.45
1,106,2029.45,6114.9
1,107,5653.55,9838.22
1,108,7117.55,69.92
1,109,2292.76,641.14
1,110,1887.38,3027.77
1,111,3803.17,4970.55
1,112,5696.8,2654.65
1,113,7341.74,3615.85
1,114,5682.67,5678.53
1,115,6537.69,23.92
1,116,6774.57,2991.02
1,117,807.36,1095.99
1,118,6051.61,9455.27
1,119,4051.27,2829.93
1,120,2664.98,1849.25
1,121,1441.23,8162.34
1,122,7853.87,1325.93
1,123,2298.06,6683.81
1,124,3274.1,8927.86
1,125,3162.18,8799.81
1,126,9372.5,137.93
1,127,4472.62,7209.02
1,128,5865.71,6816.4
1,129,2909.28,8821.69
1,130,3257.53,8975.77
1,131,2628.78,8346.64
1,132,4918.05,6015.78
1,133,8126.95,5140.57
1,134,158.67,97.59
1,135,8503.21,5743.18
1,136,8551.89,4032.99
1,137,8646.85,8714.26
1,138,9217.71,9572.38
1,139,1491.84,8488.48
1,140,8178.57,3047.03
1,141,3986.84,1547.44
1,142,662.99,7956.12
1,143,5259.77,135.57
1,144,3987.22,10004.53
1,145,3453.7,9263.03
1,146,1763.74,7683.64
1,147,8560.34,7371.83
1,148,1499.38,7881.75
1,149,9052.36,8739.95
1,150,2983.62,8615.12
1,151,5747.64,881.5
1,152,8061.59,337.16
1,153,2096.76,7945.38
1,154,8431.43,6787.6
1,155,9786.85,7358.72
1,156,2472.6,6207.83
1,157,6141.62,7360.08
1,158,435.8,1015.73
1,159,2054.34,2825.6
1,160,2767.38,6592.65
1,161,8321.49,4775.94
1,162,3210.55,4767.7
1,163,9067.3,7264.74
1,164,7488.54,5142.87
1,165,6187.88,4355.79
1,166,1950.92,3299.02
1,167,1249.85,2989.29
1,168,6758.82,5357.66
1,169,4790.21,2863.79
1,170,8801.51,7516.49
1,171,8565.46,5975.31
1,172,4475.95,9833.91
1,173,1312.92,1542.58
1,174,3874.32,9661.21
1,175,6493.58,9688.07
1,176,6711.65,5249.39
1,177,687.57,6583.77
1,178,6961.85,1691.42
1,179,2783.87,8890.32
1,180,9499.19,8151.41
1,181,8123.23,33.6
1,182,4474.7,4751.73
1,183,7136.28,7776.28
1,184,3264.23,6973.64
1,185,2841.54,6339.74
1,186,9502.44,8397.56
1,187,7591.41,770.32
1,188,3682.86,1236.68
1,189,5550.46,7042.36
1,190,2675.7,7004.28
1,191,1098.95,5274.11
1,192,3553.14,2441.48
1,193,5688.03,1083.56
1,194,6689.41,365.31
1,195,813.08,6787.33
1,196,9196.92,1634.88
1,197,7625.37,3686.73
1,198,3842.79,8346.27
1,199,8771.25,3272.35
1,200,5240.26,7631.85
1,201,7545.07,1793.0
1,202,6441.71,3334.16
1,203,3289.15,4101.03
1,204,8857.59,8119.41
1,205,3771.91,4839.58
1,206,8016.89,3095.78
1,207,6344.75,6065.85
1,208,2405.26,2884.79
1,209,7787.5,8799.26
1,210,6424.98,7530.78
1,211,7164.92,5082.98
1,212,6996.81,9640.79
1,213,8182.56,6215.61
1,214,5912.16,4199.84
1,215,4860.99,8757.69
1,216,631.82,7188.12
1,217,7857.01,347.03
1,218,9898.84,8051.05
1,219,8614.07,4788.68
1,220,4324.34,4813.13
1,221,3399.51,1409.56
1,222,4389.37,2800.43
1,223,282.6,5644.77
1,224,48.45,3228.23
1,225,3777.56,1448.84
1,226,5062.01,6848.68
1,227,7676.51,4138.79
1,228,378.91,9689.31
1,229,6158.17,9083.85
1,230,9920.66,7437.83
1,231,3661.33,5737.26
1,232,1929.94,3975.27
1,233,2740.21,4213.01
1,234,9420.18,653.78
1,235,3551.9,6525.3
1,236,787.26,9849.22
1,237,7806.78,4217.83
1,238,2730.02,3395.45
1,239,9940.47,7249.13
1,240,3200.24,5926.93
1,241,4879.62,4384.11
1,242,8979.05,8586.31
1,243,3651.48,8877.1
1,244,1978.95,8845.19
1,245,4301.81,1682.64
1,246,8964.92,7766.61
1,247,8956.39,9705.06
1,248,2919.62,2751.56
1,249,5988.2,4949.04
1,250,1606.59,4177.66
1,251,9661.29,6113.85
1,252,1613.55,5476.64
1,253,1219.42,4851.17
1,254,4261.75,2750.51
1,255,3678.79,2327.25
1,256,8547.97,1494.74
1,257,1282.54,2202.52
1,258,8636.46,8636.87
1,259,8862.39,8444.52
1,260,4123.71,2048.74
1,261,4214.39,6216.12
1,262,5187.26,7543.02
1,263,2264.68,4411.61
1,264,354.39,9211.75
1,265,4210.72,9408.71
1,266,7670.43,8699.97
1,267,1559.32,741.78
1,268,9398.88,3078.33
1,269,4717.25,8037.74
1,270,9091.46,4357.43
1,271,2723.19,1042.64
1,272,5217.14,4918.92
1,273,7199.03,9062.11
1,274,8471.45,5030.69
1,275,9103.01,9639.11
1,276,1704.85,4327.39
1,277,4165.91,1025.22
1,278,8746.14,9905.13
1,279,3602.51,7866.87
1,280,8410.36,7637.72
1,281,4343.2,9421.32
1,282,2010.82,383.85
1,283,1537.86,115.04
1,284,9049.66,8201.12
1,285,1583.84,9882.04
1,286,9035.38,5097.84
1,287,6754.45,480.23
1,288,1343.68,5538.57
1,289,9451.57,727.75
1,290,4759.25,3977.58
1,291,9884.98,2902.05
1,292,597.24,9728.79
1,293,8620.42,1215.32
1,294,5168.93,8263.04
1,295,2334.24,2024.1
1,296,9942.55,5875.11
1,297,2747.51,6795.47
1,298,1372.63,6177.67
1,299,4850.4,4983.43
1,300,5476.09,7716.05
1,301,9755.35,7348.76
1,302,9404.89,1490.61
1,303,9549.74,4341.54
1,304,4449.64,8428.8
1,305,9671.47,3200.79
1,306,8104.88,1632.36
1,307,4935.79,18.87
1,308,5102.28,7973.45
1,309,2689.32,6285.74
1,310,9115.31,7242.34
1,311,3308.07,2512.32
1,312,3927.67,2728.69
1,313,2607.64,1015.53
1,314,1944.85,6289.91
1,315,3167.81,2930.57
1,316,8960.5,9844.25
1,317,7115.36,4004.38
1,318,714.91,1307.34
1,319,2859.09,1578.92
1,320,9284.03,588.56
1,321,2245.9,4757.69
1,322,9602.63,7271.41
1,323,5613.55,4827.06
1,324,7208.22,3245.15
1,325,85.98,2161.99
1,326,1772.86,1922.69
1,327,5408.89,3857.38
1,328,4993.26,4681.32
1,329,9617.28,2362.68
1,330,4964.83,1924.93
1,331,5780.53,6810.93
1,332,8495.74,4824.3
1,333,2357.6,6786.02
1,334,8806.49,8988.16
1,335,3096.35,8861.34
1,336,5394.15,9465.73
1,337,9919.89,1402.11
1,338,5627.77,9121.58
1,339,9275.48,1714.03
1,340,3350.02,639.34
1,341,4503.23,1189.55
1,342,5583.06,1655.83
1,343,3749.12,42.93
1,344,5352.96,4070.88
1,345,418.45,821.5
1,346,9362.26,4463.21
1,347,3698.36,2979.71
1,348,7974.73,9451.22
1,349,7156.37,3694.75
1,350,5211.78,5513.31
1,351,4931.08,5033.73
1,352,184.55,9112.81
1,353,6717.66,2543.48
1,354,8687.11,3738.08
1,355,8803.7,6890.12
1,356,7793.02,165.05
1,357,1444.61,7240.4
1,358,3955.16,3355.59
1,359,3051.64,5816.55
1,360,9874.75,9897.5
1,361,5401.68,2095.13
1,362,87.67,8899.64
1,363,2801.1,9514.68
1,364,485.39,8252.88
1,365,7479.44,2475.24
1,366,4139.81,3579.56
1,367,1297.27,1059.72
1,368,4493.44,5697.61
1,369,1148.14,2604.24
1,370,2503.59,4487.64
1,371,2990.69,1521.66
1,372,4969.06,4279.1
1,373,5957.29,8432.59
1,374,5342.29,5181.05
1,375,5586.04,9478.73
1,376,6146.43,4670.32
1,377,7861.36,7618.98
1,378,9721.77,5208.87
1,379,7761.73,7107.33
1,380,2906.87,784.25
1,381,2172.69,4678.77
1,382,1351.47,9211.36
1,383,7528.66,9683.8
1,384,2196.61,3550.31
1,385,2987.74,1321.74
1,386,4720.37,694.19
1,387,6916.03,933.09
1,388,4996.81,3533.99
1,389,560.83,2627.43
1,390,362.03,9003.2
1,391,4055.1,2748.76
1,392,9633.34,2146.25
1,393,6716.66,1752.29
1,394,9059.85,3730.08
1,395,1526.85,2544.87
1,396,6508.75,7006.14
1,397,9271.94,7335.83
1,398,2277.12,1575.48
1,399,6796.32,3686.66
1,400,925.7,9878.41
1,401,367.88,4965.07
1,402,3518.59,1409.0
1,403,1793.23,8485.7
1,404,5987.29,5140.65
1,405,7596.04,3335.11
1,406,2450.55,8743.61
1,407,7933.74,1017.54
1,408,4751.3,5624.38
1,409,2921.69,956.98
1,410,2358.63,7135.85
1,411,7389.47,5620.96
1,412,115.05,9057.94
1,413,1315.9,1756.97
1,414,4968.33,6100.5
1,415,1461.82,5599.69
1,416,541.38,6554.41
1,417,4381.81,64.94
1,418,9533.42,728.4
1,419,5637.52,6696.64
1,420,5685.07,7812.99
1,421,3167.59,6952.48
1,422,1867.56,3763.62
1,423,6112.11,8994.42
1,424,7013.33,8386.54
1,425,8463.77,9823.06
1,426,8008.74,8393.75
1,427,4539.35,1096.07
1,428,9941.02,2620.54
1,429,1330.61,8929.9
1,430,8773.79,5955.27
1,431,6899.43,1100.89
1,432,7063.11,8946.37
1,433,1703.53,1644.87
1,434,8822.05,4675.48
1,435,1099.98,1672.66
1,436,7578.95,2584.58
1,437,9418.43,6929.43
1,438,3285.45,5413.39
1,439,4936.42,5315.52
1,440,1568.11,4044.45
1,441,9002.36,6223.42
1,442,7081.3,8286.42
1,443,7472.2,3732.27
1,444,3825.93,3999.97
1,445,3824.58,820.43
1,446,6687.11,8210.26
1,447,3612.77,1012.81
1,448,7700.28,3813.31
1,449,8641.41,8406.83
1,450,7011.32,8602.58
1,451,8759.45,307.99
1,452,5069.36,4387.25
1,453,7743.5,9192.77
1,454,7576.87,6634.06
1,455,4026.26,1151.8
1,456,8735.9,2930.95
1,457,4919.75,6693.64
1,458,2037.33,1027.37
1,459,2623.21,8148.9
1,460,8220.7,4990.1
1,461,6446.09,9635.51
1,462,4293.74,6961.6
1,463,7819.85,2108.61
1,464,1571.58,6375.03
1,465,3525.4,8779.25
1,466,13.2,1224.47
1,467,4862.26,9954.48
1,468,9052.21,5537.12
1,469,4502.01,6711.95
1,470,5790.98,4258.31
1,471,8070.32,9671.45
1,472,6520.08,7365.52
1,473,9763.15,459.25
1,474,3932.2,5572.07
1,475,4105.97,114.9
1,476,8003.71,5009.3
1,477,2455.32,8107.24
1,478,2842.89,4450.0
1,479,4312.98,4153.18
1,480,231.22,861.47
1,481,7015.64,7128.9
1,482,2164.46,5750.3
1,483,6736.9,1018.33
1,484,2013.98,8914.2
1,485,1211.93,3609.78
1,486,9547.71,4967.71
1,487,873.36,774.67
1,488,3262.9,3891.77
1,489,1257.94,568.72
1,490,5323.91,456.26
1,491,3687.25,6619.96
1,492,3091.58,5876.17
1,493,884.56,1456.36
1,494,6762.89,4996.43
1,495,1154.2,6083.85
1,496,5849.91,5516.96
1,497,4640.6,7035.07
1,498,9629.8,7362.97
1,499,3232.81,6390.66
1,500,9623.79,5193.1
1,501,5318.96,6161.59
1,502,8930.99,4257.1
1,503,7315.96,3232.02
1,504,3373.54,3431.05
1,505,9548.68,4146.5
1,506,5511.84,266.3
1,507,9090.67,3226.93
1,508,4176.27,7187.57
1,509,6908.72,1452.44
1,510,4417.98,4411.34
1,511,822.58,8851.78
1,512,3322.68,1922.75
1,513,5803.93,8129.83
1,514,8428.36,7011.75
1,515,7002.95,9652.76
1,516,1680.27,8149.0
1,517,3692.46,4465.21
1,518,1431.04,9979.14
1,519,5035.26,6743.66
1,520,4410.03,6161.06
1,521,8395.61,8002.31
1,522,7276.64,3372.63
1,523,4903.74,2216.27
1,524,7597.77,3690.51
1,525,9074.77,7034.58
1,526,7587.87,4519.46
1,527,4784.28,2051.33
1,528,509.81,2899.93
1,529,649.55,6539.44
1,530,7526.56,8512.31
1,531,282.17,8055.14
1,532,445.54,5940.43
1,533,310.82,7726.75
1,534,23.08,274.61
1,535,2428.76,7040.93
1,536,9514.51,7211.27
1,537,7375.52,8623.33
1,538,9620.83,3167.22
1,539,7218.76,582.88
1,540,4764.32,169.18
1,541,2033.85,4757.39
1,542,7786.44,5106.05
1,543,803.77,4971.89
1,544,8467.23,6840.56
1,545,5104.99,2726.59
1,546,2572.18,2081.41
1,547,3475.81,1066.81
1,548,6323.84,4332.53
1,549,9352.67,7808.25
1,550,6955.19,9711.85
1,551,5267.9,1843.79
1,552,7034.58,8956.21
1,553,3352.1,4242.31
1,554,481.71,7662.56
1,555,1375.55,2447.58
1,556,4118.76,765.47
1,557,2128.19,9873.4
1,558,8914.89,6014.86
1,559,3512.42,5511.45
1,560,9521.35,3952.05
1,561,662.98,9022.44
1,562,5986.99,1351.68
1,563,7480.55,44.3
1,564,801.35,4749.33
1,565,1643.13,2743.03
1,566,2757.31,2924.92
1,567,4195.91,5774.87
1,568,6087.54,6226.86
1,569,6050.49,3437.96
1,570,2540.47,200.51
1,571,9167.09,279.79
1,572,766.3,6183.29
1,573,8081.79,5283.08
1,574,6474.12,4742.96
1,575,8760.34,7686.78
1,576,4709.56,1578.58
1,577,3252.69,5680.26
1,578,2815.63,1158.58
1,579,2532.15,5301.29
1,580,8760.84,2395.49
1,581,8879.94,5330.12
1,582,5206.88,474.45
1,583,6809.57,1425.56
1,584,2305.7,3722.6
1,585,8578.47,2315.86
1,586,8969.51,7044.75
1,587,2081.27,6412.64
1,588,2373.77,8027.93
1,589,5122.49,779.79
1,590,2771.27,394.66
1,591,7291.65,2770.54
1,592,3582.9,9390.94
1,593,8270.99,9107.06
1,594,6402.86,4993.42
1,595,2025.05,5248.94
1,596,6113.59,675.04
1,597,8576.98,7471.98
1,598,5142.36,4173.89
1,599,9347.3,9810.35
1,600,435.11,2994.21
1,601,3264.4,325.68
1,602,3289.65,7043.72
1,603,5287.55,3059.82
1,604,1618.74,5637.33
1,605,36.28,8934.99
1,606,4467.91,5436.14
1,607,5772.04,6300.5
1,608,7934.52,1753.88
1,609,1301.9,7210.88
1,610,1556.78,314.54
1,611,8630.55,8.3
1,612,806.17,6132.84
1,613,1805.68,576.2
1,614,5090.63,4733.95
1,615,2778.54,5840.15
1,616,3018.69,2703.4
1,617,6163.61,2647.34
1,618,7603.55,6949.86
1,619,9513.95,1560.68
1,620,8082.03,6437.41
1,621,6032.2,3483.42
1,622,3956.88,8902.04
1,623,9818.88,3604.35
1,624,7823.95,8538.55
1,625,3471.33,645.63
1,626,8605.36,6188.55
1,627,8529.56,1141.52
1,628,187.91,2784.67
1,629,5254.86,262.28
1,630,3408.26,6781.34
1,631,5592.09,4274.65
1,632,4345.47,7137.7
1,633,9830.52,4230.16
1,634,2843.45,6442.76
1,635,5512.88,9397.09
1,636,8252.03,4651.46
1,637,4116.46,1580.55
1,638,5263.29,7590.95
1,639,1460.43,9024.0
1,640,2843.97,2594.71
1,641,2776.14,9529.46
1,642,8783.9,8199.62
1,643,796.92,508.77
1,644,4301.97,3925.21
1,645,3773.53,8975.5
1,646,4179.72,2169.15
1,647,5948.98,6139.26
1,648,8470.07,993.01
1,649,9501.97,1811.99
1,650,8514.19,34.27
1,651,9334.1,6572.2
1,652,2852.18,9104.91
1,653,6740.56,4216.91
1,654,4404.9,2275.95
1,655,4902.93,5495.1
1,656,7764.63,6655.79
1,657,6095.49,6931.0
1,658,3904.76,6944.87
1,659,4302.07,5989.98
1,660,5452.65,9798.42
1,661,7235.58,6447.97
1,662,5007.02,3464.89
1,663,2437.59,8004.94
1,664,2907.6,5171.83
1,665,1868.93,6904.84
1,666,76.85,3869.48
1,667,590.35,6859.83
1,668,1874.16,3342.09
1,669,5866.2,1501.53
1,670,14.86,2432.28
1,671,9999.06,7397.21
1,672,3411.0,8587.95
1,673,3432.74,1240.22
1,674,8576.14,9653.25
1,675,6880.82,7076.2
1,676,8379.57,9789.02
1,677,5122.0,7201.99
1,678,5906.02,2652.12
1,679,4892.9,7189.74
1,680,7560.16,5633.43
1,681,2506.52,8087.64
1,682,3940.78,3423.96
1,683,4410.43,6569.98
1,684,7709.63,1709.98
1,685,1313.23,575.41
1,686,9079.16,7931.16
1,687,2904.91,3896.41
1,688,7691.43,8445.63
1,689,1859.45,2550.14
1,690,5930.45,4781.71
1,691,4229.46,2577.41
1,692,9050.11,5283.9
1,693,1373.64,2389.62
1,694,1466.43,6199.99
1,695,8398.73,1933.71
1,696,1089.73,9410.19
1,697,7166.33,1181.45
1,698,1946.33,8561.53
1,699,3567.35,4011.58
1,700,2015.36,4784.55
1,701,7942.15,8130.3
1,702,1358.2,3566.96
1,703,3868.28,1919.69
1,704,6593.0,3503.11
1,705,6454.81,8846.95
1,706,2441.33,1243.39
1,707,749.77,609.79
1,708,8929.86,9299.08
1,709,8756.56,2611.71
1,710,3263.57,8251.56
1,711,8947.28,5780.26
1,712,5374.46,2616.43
1,713,4474.78,7786.6
1,714,9376.26,7145.84
1,715,9634.71,6811.33
1,716,2752.01,1455.85
1,717,8340.35,7634.59
1,718,4804.29,6026.15
1,719,9116.99,929.08
1,720,8591.45,1880.96
1,721,3409.71,5957.91
1,722,4576.35,2110.36
1,723,7371.87,4253.57
1,724,8653.87,3640.53
1,725,1103.25,8866.92
1,726,7375.42,6210.19
1,727,6624.07,5762.03
1,728,2773.35,9935.82
1,729,5980.24,9358.31
1,730,5086.03,1431.49
1,731,1166.66,709.34
1,732,5193.4,9471.66
1,733,2824.16,5681.31
1,734,5260.85,220.71
1,735,9551.74,1169.57
1,736,6229.25,3445.87
1,737,8721.55,4359.7
1,738,2048.72,8064.44
1,739,2544.32,1301.46
1,740,9213.85,9914.54
1,741,8164.41,3102.85
1,742,8119.08,1175.17
1,743,5635.76,2924.59
1,744,8842.98,1287.6
1,745,8283.55,4642.96
1,746,9367.49,4496.17
1,747,8333.3,9629.45
1,748,9474.12,228.14
1,749,6156.52,7745.84
1,750,7002.63,4341.59
1,751,3666.55,9197.59
1,752,9345.22,4336.58
1,753,7250.46,2774.4
1,754,5314.07,1785.49
1,755,2783.07,3001.34
1,756,1827.27,8323.13
1,757,7953.2,1379.77
1,758,9988.71,4273.46
1,759,8618.96,7803.03
1,760,8403.3,3815.75
1,761,3444.98,179.2
1,762,7857.77,9852.31
1,763,4870.44,8702.89
1,764,5181.85,7279.4
1,765,8174.32,2129.98
1,766,7945.55,7736.63
1,767,4207.33,4824.36
1,768,7627.62,1229.89
1,769,7051.31,5138.53
1,770,6497.89,6105.39
1,771,9231.19,1177.95
1,772,6264.73,2575.13
1,773,2131.75,42.81
1,774,5147.51,3115.92
1,775,3513.19,2079.4
1,776,3502.54,4877.79
1,777,2539.82,4977.03
1,778,3650.76,7065.88
1,779,4622.02,3850.96
1,780,2153.42,7177.64
1,781,7333.48,936.29
1,782,9450.1,6993.14
1,783,2250.43,1962.87
1,784,9304.11,442.88
1,785,5506.9,6213.34
1,786,5789.03,3677.34
1,787,7931.99,8073.58
1,788,9144.06,5312.31
1,789,345.91,3373.35
1,790,5684.36,6681.07
1,791,7437.91,5133.39
1,792,992.05,5773.22
1,793,4365.72,8445.34
1,794,5479.84,6001.55
1,795,5022.19,5040.99
1,796,8422.36,2762.02
1,797,5290.28,1878.36
1,798,8470.75,7333.41
1,799,8308.74,6782.36
1,800,7477.58,2295.86
1,801,827.07,494.79
1,802,8135.79,7068.86
1,803,9168.66,1936.69
1,804,6219.92,790.71
1,805,3954.6,8311.96
1,806,2241.96,5679.25
1,807,981.0,4443.69
1,808,6441.23,289.77
1,809,5130.21,5424.98
1,810,6091.02,8811.2
1,811,3896.26,5607.18
1,812,9394.19,4031.05
1,813,8369.4,7308.1
1,814,7477.57,3264.42
1,815,1308.15,3454.11
1,816,6737.14,3611.97
1,817,8737.49,2919.93
1,818,4331.99,4991.67
1,819,7051.05,3217.35
1,820,2644.64,5667.53
1,821,3990.79,5569.72
1,822,6834.9,1046.09
1,823,4034.34,3251.03
1,824,6418.72,6131.73
1,825,171.9,9893.85
1,826,8098.63,1815.61
1,827,7165.17,5407.73
1,828,5853.05,6335.02
1,829,6959.63,400.68
1,830,9615.14,3404.0
1,831,6449.12,6247.83
1,832,6822.67,6146.98
1,833,7899.49,6679.66
1,834,1968.24,8537.32
1,835,9191.64,2348.6
1,836,1941.46,8469.85
1,837,4640.44,9515.75
1,838,3910.97,6472.07
1,839,5010.76,9618.76
1,840,7526.34,7168.55
1,841,1935.93,1367.42
1,842,1420.71,6779.4
1,843,9607.63,4433.61
1,844,6229.12,9190.99
1,845,6409.6,8326.55
1,846,6182.63,8804.76
1,847,2546.79,5097.65
1,848,815.49,2039.15
1,849,6091.78,7638.93
1,850,6218.71,3501.52
1,851,3291.89,5437.45
1,852,8277.68,7516.64
1,853,8847.62,9628.23
1,854,9160.6,9586.94
1,855,5233.6,6945.55
1,856,8072.33,6544.8
1,857,350.32,3888.63
1,858,6095.99,8110.98
1,859,5000.52,1925.32
1,860,1977.25,2742.11
1,861,9407.1,2583.1
1,862,8233.36,8973.4
1,863,1407.9,1418.83
1,864,2284.31,2031.85
1,865,6000.0,3757.78
1,866,5002.76,4353.72
1,867,4318.11,4289.12
1,868,719.79,1227.88
1,869,7003.71,3091.77
1,870,3291.04,5344.73
1,871,5982.7,2275.8
1,872,4578.64,3481.14
1,873,4046.85,3386.61
1,874,6454.15,1254.5
1,875,8504.08,3582.88
1,876,520.73,6443.4
1,877,5827.22,8779.3
1,878,8343.61,3532.17
1,879,2694.58,7188.98
1,880,7292.89,8377.7
1,881,702.25,4923.3
1,882,2970.7,5260.65
1,883,7312.09,3225.95
1,884,4322.63,9512.64
1,885,5231.0,9368.77
1,886,486.9,2447.01
1,887,4062.15,6377.33
1,888,9775.54,6626.41
1,889,2681.97,3569.63
1,890,329.3,9353.41
1,891,1311.1,9335.36
1,892,3685.91,8225.32
1,893,4090.93,2138.1
1,894,6031.9,9945.1
1,895,4152.18,2161.64
1,896,6821.36,2455.25
1,897,4424.26,9307.56
1,898,6109.35,2537.46
1,899,2766.52,7169.07
1,900,4526.04,3809.27
1,901,3251.52,6456.29
1,902,6175.8,6106.72
1,903,8850.76,711.16
1,904,3594.07,8682.07
1,905,8044.27,6305.21
1,906,8891.55,4205.72
1,907,3360.28,8874.46
1,908,6665.93,9969.72
1,909,9071.61,378.91
1,910,2173.18,1881.23
1,911,4511.68,5789.98
1,912,4680.96,1136.77
1,913,7446.69,5314.83
1,914,4464.91,8751.79
1,915,2001.57,2185.18
1,916,4952.23,3665.37
1,917,717.27,5612.36
1,918,1986.84,1874.86
1,919,1887.5,9654.6
1,920,9177.0,6956.98
1,921,2922.3,1011.81
1,922,2444.41,2549.68
1,923,6562.97,6916.79
1,924,4488.77,889.17
1,925,2144.67,2247.1
1,926,5863.25,4305.69
1,927,8564.01,3099.94
1,928,2665.15,4340.88
1,929,365.91,1607.63
1,930,5415.22,5962.12
1,931,5877.24,6660.7
1,932,1265.35,7890.01
1,933,4717.59,7954.27
1,934,81.68,2548.07
1,935,5707.15,3602.16
1,936,5013.02,7660.82
1,937,5189.59,2888.71
1,938,103.91,4046.84
1,939,3571.41,3768.47
1,940,7898.69,1344.45
1,941,4970.2,6989.4
1,942,6792.11,4516.31
1,943,9793.85,5547.75
1,944,7863.98,5360.26
1,945,1337.85,2801.18
1,946,2638.04,6544.12
1,947,3916.63,138.9
1,948,4733.47,3843.26
1,949,491.38,3346.47
1,950,8734.95,1964.83
1,951,4779.74,2998.25
1,952,5540.03,5314.49
1,953,2698.18,8267.5
1,954,7638.15,8560.33
1,955,7997.59,1216.16
1,956,1489.56,8453.78
1,957,6111.69,884.89
1,958,1023.83,5877.21
1,959,3151.95,4875.28
1,960,1860.1,3173.31
1,961,4135.68,4346.39
1,962,834.87,7968.1
1,963,8937.88,1911.75
1,964,6219.77,6195.3
1,965,4385.53,4409.17
1,966,4239.4,7114.28
1,967,9588.71,8248.17
1,968,9640.58,6368.29
1,969,4765.3,1398.05
1,970,9444.02,7611.16
1,971,3594.97,4244.07
1,972,4301.62,6186.17
1,973,3737.07,6872.19
1,974,8328.92,7885.76
1,975,1585.53,2816.25
1,976,8127.92,2889.99
1,977,1872.26,4859.28
1,978,9835.16,3406.59
1,979,1852.75,8038.37
1,980,6965.07,6002.55
1,981,1870.48,10.99
1,982,3916.25,4893.23
1,983,9889.93,6848.74
1,984,2917.25,1553.79
1,985,1726.81,3801.42
1,986,7912.98,865.58
1,987,6393.28,8950.35
1,988,4552.6,1664.44
1,989,1337.97,433.5
1,990,6926.1,1456.92
1,991,6817.28,6671.0
1,992,4171.91,7905.04
1,993,2053.98,3441.36
1,994,6723.7,2334.55
1,995,9768.58,4919.51
1,996,7274.56,7221.16
1,997,4987.69,428.28
1,998,6445.12,1509.39
1,999,8513.19,3394.62
1,1000,9310.57,8241.12
1,1001,1914.34,1827.39
1,1002,5935.37,87.96
1,1003,4183.95,7150.1
1,1004,4120.8,3149.86
1,1005,1233.9,4353.47
1,1006,5841.0,4157.64
1,1007,4795.05,5776.54
1,1008,5600.34,1507.96
1,1009,3879.68,9990.71
